VALDEZ              AK - 702750                                                 														
 61 deg    08' N  146 deg    21' W - Elev   10m   LST=GMT+99 hours   *NT=-10    														
 01/73-09/02                                                                    						Adjusted to Alaska Timezone (GMT-9)								
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	6	300	300	300	60	300	120	80	120	210	230	240	240	240	240	240	240	250	250	240	270	270	270	270	290		
	7	270	300	240	300	60	230	230	240	220	220	230	230	240	240	240	240	250	240	240	240	270	270	290	270		
	8	240	230	60	240	240	220	240	240	220	220	230	240	240	240	240	240	240	240	240	240	250	250	70	260		
	9	60	70	60	60	50	50	50	60	70	180	220	230	230	240	240	240	240	240	240	270	60	60	90	60		
	10	60	60	60	60	60	60	60	60	60	60	60	60	70	230	240	240	240	60	70	60	60	70	60	60		
	11	70	60	60	60	60	60	60	60	60	60	70	70	70	70	70	70	70	60	70	70	60	60	70	60
	12	70	60	60	70	60	60	70	60	60	60	60	70	70	70	70	70	60	60	60	60	60	70	60	70
SPEED FOR PREVAILING DIRECTION BY HOUR                                          																									
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
	ALL	3.99	3.94	4.05	4.11	3.84	4.14	3.97	4.14	4.28	4.4	2.67	3.15	3.44	3.61	3.69	3.65	3.51	3.43	3.24	4.22	4.15	4.06	4.15	3.93
	1	5.07	4.84	5.18	4.83	4.95	4.94	4.32	4.6	4.46	4.67	5.04	4.36	4.81	4.69	4.61	4.61	4.63	4.67	5	5.05	5.25	4.8	4.72	4.64
	2	4.97	4.98	4.44	5.33	4.54	4.93	4.63	4.61	4.64	4.97	5.24	5.11	4.46	5.03	5.17	4.85	4.6	5.39	5.18	4.3	4.98	5.12	4.85	4.77
	3	4.32	4.09	4.16	4.33	4.29	4.33	4.32	4.34	4.23	4.5	4.8	4.01	4.29	4.46	2.49	2.66	2.38	4.32	4.52	3.93	4.11	4.04	4.49	3.91
	4	2.8	2.66	2.55	2.64	2.52	2.93	2.82	3.03	3.06	3.38	2.35	2.58	2.57	2.86	2.97	2.8	2.89	2.89	2.46	2.25	2.92	3.27	3.05	2.91
	5	2.51	2.21	2.13	2.07	2.11	1.9	1.99	1.79	1.78	2.58	2.87	3.48	4.02	4.16	4.28	4.3	4.16	4.08	3.94	4.2	3.96	3.88	2.91	3.71
	6	2.19	2.63	2.39	1.9	2.21	1.82	1.69	1.7	1.82	2.54	3.21	3.59	3.98	4.26	4.46	4.45	4.66	4.41	3.74	4.85	4.48	4.03	3.8	3.4
	7	3.83	2.67	1.84	2.08	1.94	1.87	2.06	2.08	1.89	2.06	2.58	2.95	3.56	3.85	4	3.98	4.27	3.53	3.41	2.87	4.86	5.08	3.92	3.52
	8	2.14	2.15	1.78	1.79	1.89	1.8	2.17	1.93	1.89	1.9	2.48	2.87	3.07	3.41	3.56	3.58	3.23	3.07	2.69	2.68	2.94	2.92	2.51	2.07
	9	2.3	3.19	2.78	3.14	2.58	2.41	2.51	2.69	2.63	1.98	1.95	2.41	2.61	2.91	2.92	2.97	3.03	2.91	2.71	3.07	3	2.49	3.2	2.34
	10	4.02	3.7	3.69	3.8	4.09	3.73	3.7	3.93	3.89	3.84	3.82	4.32	4.07	2.44	2.56	2.7	2.3	3.94	4.11	3.9	3.84	4.21	4.1	3.74
	11	4.8	4.75	5.15	4.7	4.38	4.9	4.93	4.72	5.08	4.85	4.61	4.7	4.76	4.12	4.6	5.01	4.59	4.53	4.7	4.36	4.61	4.45	4.58	4.8
	12	4.29	4.49	4.58	4.27	4.83	4.69	4.87	4.67	4.66	4.58	4.27	4.44	4.37	4.83	4.67	4.56	4.6	4.42	4.61	4.18	4.49	4.57	4.77	4.6
