GULKANA ARPT (AUT)  AK - 702710                                                 														
 62 deg    09' N  145 deg    27' W - Elev  481m   LST=GMT+99 hours   *NT=-10    														
 01/73-09/02                                                                    						Adjusted to Alaska Timezone (GMT-9)								
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	7	170	170	170	170	170	170	170	170	170	170	170	170	160	170	160	170	160	170	160	170	170	170	170	170		
	8	170	170	170	170	170	170	170	170	170	170	170	170	160	170	170	160	160	160	170	170	160	170	170	170		
	9	170	170	170	170	170	170	170	170	170	170	170	170	160	170	170	160	170	170	170	170	160	170	170	170		
	10	170	170	170	330	10	170	170	170	170	10	170	170	170	170	170	170	170	170	170	170	170	170	170	170		
	11	350	350	350	350	360	350	360	360	360	360	360	350	170	10	10	170	170	170	170	350	350	350	350	350
	12	350	360	330	350	360	360	350	360	10	360	360	360	360	360	170	170	360	170	340	360	170	170	360	350
SPEED FOR PREVAILING DIRECTION BY HOUR                                          																									
	Month	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
	ALL	4.03	3.99	3.97	4.11	4.01	4.21	4.54	4.62	4.86	5.09	5.21	5.51	5.48	5.58	5.8	5.88	5.94	5.77	5.44	5.36	5.04	4.73	4.21	4.09
	1	1.21	1.08	0.97	1.15	1.21	1.2	1.41	6.22	1.78	6.35	2.19	2.15	2.4	2.09	2.6	6.31	6.03	5.92	5.88	6.18	5.73	6.24	2.03	1.04
	2	1.52	1.31	1.47	1.4	1.39	1.38	1.69	2.12	2.24	2.19	1.98	5.56	6.42	5.22	5.74	5.82	6.97	5.79	5.87	5.51	5.64	5.99	1.71	1.44
	3	5.01	1.41	1.5	1.48	1.38	1.22	1.82	1.97	2.4	2.11	5.53	5.53	5.86	5.92	6.13	6.27	6.18	5.86	5.55	5.32	4.8	5.3	4.8	4.97
	4	4.03	4.09	4.29	4.81	4.23	4.94	4.3	4.74	5.43	5.18	5.35	5.96	5.87	6.09	6.01	6.6	6.27	6.17	5.56	5.81	5.31	4.92	4.02	4.1
	5	3.46	3.28	3.26	3.26	3.31	3.7	4.21	4.31	4.55	5.01	5.5	5.26	6.01	6.29	6.08	5.9	5.64	5.68	5.67	5.35	4.95	4.24	4.04	3.72
	6	3.32	3.33	3.2	3.23	3.14	3.33	3.78	4.17	4.38	4.76	4.81	5.22	5.4	5.18	5.91	5.6	5.67	6	5.67	5.41	4.91	4.12	4.23	3.62
	7	3.21	3.13	3.03	2.95	2.84	3.29	3.4	3.74	3.92	4.01	4.08	4.5	5.03	5.01	5.81	4.99	5.17	5.12	5.2	4.88	4.6	3.84	3.27	3.23
	8	3.89	3.46	3.63	3.75	3.5	3.9	4.17	4.04	4.54	4.39	4.9	5.29	5.53	4.95	5.51	5.91	5.77	5.47	5.12	4.96	4.89	4.05	3.8	3.42
	9	4.2	4.2	4.32	4.21	4.27	4.57	4.95	4.9	5.06	5.38	5.4	5.48	5.79	5.76	6.17	6.01	6.17	5.75	5.28	5.26	4.61	4.78	4.3	4.32
	10	4.51	4.49	5.05	1.65	1.71	5.1	5.71	5.42	4.86	2.4	5.86	6.42	5.21	5.86	5.76	5.6	5.33	5.8	5.12	5.06	4.96	5.05	4.56	4.45
	11	1.06	1.18	1.22	1.06	1.24	1.39	2.01	1.67	2.17	2.1	1.93	2.08	4.96	2.13	1.75	5.98	5.28	5.68	6.54	2.18	1.99	1.9	1.43	1.02
	12	1.13	1.08	1.28	1.03	1.26	1.24	1.58	2.16	2.33	2.07	2.23	2.52	2.68	2.19	5.18	6.12	2.22	5.73	2.1	2.12	5.78	5.79	1.84	1.12
